Information,Value,Sample_ID,Genus_sp_lifestage,Number_counted,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20
,,20200617-1310_5m,S_reighardi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_pallidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_pallidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,A_vernalis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_thomasi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_carolleeae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_ashlandi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_minutus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_sicilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_siciloides_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_edax_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_oregonensis_eggs,13,13,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Loose_Copepod_eggs,65,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,T_prasinus_mexicanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_reighardi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_pallidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Asplanchna,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Brachionus,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Dreissena_veligers,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Kellicottia,19,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Keratella,28,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ploesoma_sp,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Polyarthra,8,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Unidentified_Rotifers,22,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Canthocamptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Canthocamptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Canthocamptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Canthocamptus_nauplii,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Harpacticoid_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,A_harpae_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,A_harpae_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,A_harpae_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Alona_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Alona_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Alona_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Alonella_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Alonella_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Alonella_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,B_deitersi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,B_deitersi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,B_deitersi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,B_longimanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,B_longimanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,B_longimanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_pengoi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_pengoi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_pengoi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Camptocercus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Camptocercus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Camptocercus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ceriodaphnia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ceriodaphnia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ceriodaphnia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Chydorids_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Chydorids_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Chydorids_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_ambigua_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_ambigua_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_ambigua_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_laevis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_laevis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_laevis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_longiremis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_longiremis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_longiremis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_lumholtzi_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_lumholtzi_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_lumholtzi_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_rosea_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_rosea_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_rosea_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_schodleri_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_schodleri_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_schodleri_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_lamellatus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_lamellatus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_lamellatus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,H_gibberum_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,H_gibberum_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,H_gibberum_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ilyocryptus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ilyocryptus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ilyocryptus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,K_latissima_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,K_latissima_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,K_latissima_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Leydigia_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Leydigia_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Leydigia_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Macrothrix_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Macrothrix_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Macrothrix_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Moina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Moina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Moina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Pleuroxus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Pleuroxus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Pleuroxus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Rare_Cladoceran_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_crystallina_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_crystallina_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_crystallina_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Scapholeberis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Scapholeberis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Scapholeberis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Simocephalus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Simocephalus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Simocephalus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Unidentified_Cladoceran,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Unidentified_Daphnia,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Argulus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Argulus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Argulus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_scutifer_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_scutifer_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_scutifer_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_strenuus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_strenuus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,C_strenuus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_nanus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_nanus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,D_nanus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_agilis_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_agilis_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_agilis_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_elegans_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_elegans_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_elegans_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_phaleratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_phaleratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_phaleratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_prionophorus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_prionophorus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_prionophorus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_speratus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_speratus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,E_speratus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ergasilus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ergasilus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ergasilus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Eucyclops_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Eucyclops_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Eucyclops_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_macrurus_adult,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_macrurus_immature,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_albidus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_albidus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_albidus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_rubellus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_rubellus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,M_rubellus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,O_birgei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,O_birgei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,O_birgei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Calanoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Cyclopoida_unclass,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_chiltoni_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_chiltoni_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_chiltoni_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_poppei_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_poppei_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_poppei_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Rare_Copepod_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_calanoides,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_pygmaeus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_pygmaeus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,S_pygmaeus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Calanoida_immature,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,T_crassus_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,T_crassus_w_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,T_crassus_wo_eggs,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Collotheca,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Conochilus,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Filinia,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Testudinella,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Notholca,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,K_quadrata,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Platyias,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Euchlanis,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Ascomorpha,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Lecane,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Monostyla,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,L_patella,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,P_hudsoni,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Synchaeta,,,,,,,,,,,,,,,,,,,,,
,,20200617-1310_5m,Trichocerca,,,,,,,,,,,,,,,,,,,,,
